      36,  -0.009095,   0.963621,   0.227736
      51,  -0.007386,   0.958982,   0.227370
      67,  -0.007019,   0.955564,   0.219923
      83,  -0.007874,   0.955686,   0.222609
      98,  -0.008729,   0.960203,   0.228102
     114,  -0.005310,   0.965696,   0.231521
     130,  -0.004822,   0.961179,   0.228835
     145,  -0.007386,   0.956784,   0.224928
     161,  -0.006043,   0.955564,   0.222365
     176,  -0.007386,   0.960691,   0.223708
     192,  -0.009095,   0.961301,   0.229689
     208,  -0.008362,   0.961057,   0.227858
     223,  -0.007996,   0.959470,   0.224074
     239,  -0.009461,   0.957151,   0.224806
     255,  -0.008606,   0.958616,   0.226882
     270,  -0.005677,   0.960813,   0.228102
     286,  -0.005677,   0.959714,   0.228346
     301,  -0.006409,   0.958616,   0.226393
     317,  -0.008118,   0.956784,   0.224928
     333,  -0.008484,   0.959714,   0.225172
     348,  -0.007996,   0.962400,   0.228224
     364,  -0.007264,   0.960081,   0.227858
     379,  -0.009583,   0.961668,   0.226637
     395,  -0.006775,   0.958005,   0.225294
     411,  -0.007752,   0.959470,   0.226027
     426,  -0.005188,   0.957639,   0.226515
     442,  -0.006775,   0.960325,   0.226515
     458,  -0.007996,   0.960203,   0.225539
     473,  -0.007508,   0.959836,   0.224806
     489,  -0.006165,   0.958860,   0.227248
     504,  -0.009705,   0.960691,   0.225661
     520,  -0.008362,   0.958860,   0.224806
     536,  -0.006287,   0.959348,   0.225905
     551,  -0.007019,   0.958249,   0.225661
     567,  -0.008118,   0.958494,   0.224928
     583,  -0.008973,   0.959836,   0.225417
     598,  -0.006287,   0.961057,   0.227004
     614,  -0.007264,   0.959104,   0.224806
     629,  -0.007386,   0.960203,   0.225539
     645,  -0.007874,   0.959958,   0.225661
     661,  -0.008484,   0.961668,   0.227492
     676,  -0.006897,   0.960691,   0.226149
     692,  -0.007264,   0.959592,   0.225294
     708,  -0.007508,   0.959836,   0.225905
     723,  -0.008606,   0.959836,   0.224806
     739,  -0.006653,   0.960325,   0.227004
     754,  -0.008240,   0.959226,   0.224806
     770,  -0.008973,   0.957151,   0.226149
     786,  -0.007508,   0.959104,   0.225539
     801,  -0.006653,   0.959836,   0.225050
     817,  -0.008240,   0.958616,   0.223463
     833,  -0.007752,   0.959836,   0.225783
     848,  -0.007019,   0.958738,   0.224928
     864,  -0.007752,   0.959104,   0.226149
     879,  -0.007874,   0.960569,   0.226637
     895,  -0.008362,   0.959348,   0.226271
     911,  -0.008240,   0.959592,   0.225417
     926,  -0.006653,   0.959836,   0.225172
     942,  -0.007752,   0.959836,   0.225783
     957,  -0.008973,   0.958860,   0.227248
     973,  -0.009705,   0.958860,   0.225661
     989,  -0.005188,   0.959714,   0.227370
    1004,  -0.008240,   0.959714,   0.225539
    1020,  -0.008240,   0.959470,   0.224562
    1036,  -0.006287,   0.959104,   0.228469
    1051,  -0.008240,   0.958860,   0.224562
    1067,  -0.006287,   0.960813,   0.223097
    1082,  -0.005799,   0.959226,   0.227370
    1098,  -0.007630,   0.959348,   0.225294
    1114,  -0.009339,   0.958982,   0.224562
    1129,  -0.007142,   0.958494,   0.226393
    1145,  -0.007996,   0.959836,   0.226027
    1161,  -0.008851,   0.959348,   0.228469
    1176,  -0.007630,   0.959958,   0.225172
    1192,  -0.006287,   0.959226,   0.224562
    1207,  -0.007630,   0.960569,   0.227370
    1223,  -0.007996,   0.959714,   0.223463
    1239,  -0.008362,   0.958127,   0.226149
    1254,  -0.009095,   0.958616,   0.225294
    1270,  -0.006653,   0.960813,   0.225050
    1286,  -0.007508,   0.959104,   0.226271
    1301,  -0.009339,   0.958860,   0.226149
    1317,  -0.007630,   0.958860,   0.228469
    1332,  -0.008729,   0.959348,   0.227614
    1348,  -0.009095,   0.960325,   0.225172
    1364,  -0.005555,   0.958616,   0.225539
    1379,  -0.008362,   0.960325,   0.225417
    1395,  -0.007996,   0.960081,   0.225905
    1411,  -0.008851,   0.959470,   0.227370
    1426,  -0.007752,   0.958372,   0.225539
    1442,  -0.007630,   0.961179,   0.226149
    1457,  -0.008118,   0.959470,   0.226149
    1473,  -0.005310,   0.960081,   0.225417
    1489,  -0.007996,   0.958127,   0.224196
    1504,  -0.007386,   0.960325,   0.225050
    1520,  -0.006653,   0.959714,   0.226637
    1535,  -0.007752,   0.958616,   0.224928
    1551,  -0.007874,   0.959592,   0.226759
    1567,  -0.004822,   0.959714,   0.225172
    1582,  -0.008851,   0.959348,   0.223708
    1598,  -0.008362,   0.958738,   0.227858
    1614,  -0.008973,   0.959470,   0.226759
    1629,  -0.006409,   0.959836,   0.224684
    1645,  -0.006775,   0.961423,   0.225783
    1660,  -0.008118,   0.958616,   0.226027
    1676,  -0.007142,   0.959714,   0.223341
    1692,  -0.007142,   0.961545,   0.225050
    1707,  -0.006775,   0.958616,   0.224806
    1723,  -0.005799,   0.959714,   0.225050
    1739,  -0.005066,   0.959836,   0.227126
    1754,  -0.008118,   0.960081,   0.226149
    1770,  -0.007874,   0.961423,   0.226027
    1785,  -0.006531,   0.959592,   0.224318
    1801,  -0.005310,   0.960935,   0.227004
    1817,  -0.005921,   0.958372,   0.226882
    1832,  -0.009217,   0.958982,   0.225050
    1848,  -0.006165,   0.959470,   0.226271
    1863,  -0.005799,   0.960935,   0.227248
    1879,  -0.007019,   0.959348,   0.224196
    1895,  -0.008729,   0.959470,   0.225661
    1910,  -0.008484,   0.959592,   0.226027
