      14,   0.170604,   0.930294,   0.249954
      29,   0.171702,   0.928340,   0.250198
      45,   0.174388,   0.929073,   0.247146
      61,   0.176708,   0.931270,   0.244827
      76,   0.177318,   0.934688,   0.243606
      92,   0.180370,   0.937374,   0.242996
     107,   0.181102,   0.934933,   0.243362
     123,   0.183300,   0.935177,   0.243606
     139,   0.183544,   0.936397,   0.243118
     154,   0.195141,   0.943600,   0.242019
     170,   0.196728,   0.945675,   0.244461
     186,   0.196484,   0.946774,   0.247879
     201,   0.196606,   0.947629,   0.249466
     217,   0.194043,   0.944699,   0.246292
     233,   0.185009,   0.940548,   0.245315
     248,   0.180980,   0.935787,   0.237380
     264,   0.179149,   0.938595,   0.236282
     279,   0.187939,   0.944943,   0.235549
     295,   0.190136,   0.951535,   0.244339
     310,   0.197705,   0.965940,   0.254349
     326,   0.186718,   0.974730,   0.247757
     342,   0.176219,   0.956418,   0.254593
     358,   0.174144,   0.956662,   0.260209
     373,   0.182323,   0.957639,   0.256546
     389,   0.191967,   0.964353,   0.254715
     404,   0.204297,   0.970579,   0.246292
     420,   0.206739,   0.971068,   0.242385
     436,   0.200391,   0.968626,   0.242630
     451,   0.193310,   0.962278,   0.237746
     467,   0.185497,   0.942746,   0.243240
     483,   0.180858,   0.938839,   0.244583
     499,   0.185863,   0.939694,   0.251419
     514,   0.193066,   0.941036,   0.244827
     530,   0.194897,   0.947140,   0.243362
     545,   0.198193,   0.958372,   0.247269
     561,   0.193432,   0.957883,   0.256180
     577,   0.180614,   0.951291,   0.249466
     592,   0.178295,   0.956296,   0.244949
     608,   0.183300,   0.959104,   0.246292
     624,   0.181591,   0.958860,   0.245804
     639,   0.183544,   0.956174,   0.241165
     655,   0.191357,   0.968138,   0.239944
     670,   0.195630,   0.974120,   0.230666
     686,   0.189404,   0.968260,   0.233352
     702,   0.185741,   0.958860,   0.233840
     717,   0.182811,   0.956174,   0.240920
     733,   0.188915,   0.952512,   0.245804
     749,   0.201367,   0.956662,   0.246536
     764,   0.209302,   0.963010,   0.249222
     780,   0.202588,   0.958005,   0.245559
     795,   0.194531,   0.951779,   0.238967
     811,   0.185497,   0.944455,   0.231887
     827,   0.186474,   0.944577,   0.232375
     842,   0.184520,   0.942013,   0.233107
     858,   0.186230,   0.946652,   0.247024
     873,   0.189160,   0.953122,   0.252518
     889,   0.183056,   0.958616,   0.247513
     905,   0.186474,   0.961301,   0.240432
     920,   0.187939,   0.956418,   0.248245
     936,   0.191601,   0.956662,   0.244339
     952,   0.176219,   1.011842,   0.245559
     967,   0.164500,   1.043582,   0.252152
     983,   0.169871,   1.048465,   0.253861
    1000,   0.161570,   1.023317,   0.262650
    1015,   0.153269,   0.998169,   0.253372
    1031,   0.146188,   0.962034,   0.241409
    1047,   0.145944,   0.942501,   0.236770
    1062,   0.162058,   0.927608,   0.222365
    1078,   0.196972,   0.899896,   0.223341
    1100,   0.236770,   0.869987,   0.217848
    1117,   0.279985,   0.843374,   0.195752
    1141,   0.301471,   0.836050,   0.206250
    1157,   0.271074,   0.926631,   0.221632
    1173,   0.228713,   0.973265,   0.230422
    1188,   0.191235,   0.989990,   0.230544
    1204,   0.154489,   1.005493,   0.231765
    1219,   0.117988,   1.016358,   0.233107
    1235,   0.061222,   1.025026,   0.234939
    1251,   0.028993,   0.999634,   0.234084
    1266,   0.040713,   0.993530,   0.240676
    1282,   0.113471,   0.993286,   0.255814
    1298,   0.188183,   0.995849,   0.263505
    1313,   0.222731,   0.966062,   0.257279
    1329,   0.249466,   0.953244,   0.252396
    1344,   0.249954,   0.947873,   0.256791
    1360,   0.237258,   0.925166,   0.240188
    1375,   0.222853,   0.925166,   0.235305
