      25,   0.051578,   0.212843,  -0.959226
      40,   0.052554,   0.215162,  -0.960203
      56,   0.053287,   0.218214,  -0.957395
      72,   0.049502,   0.222609,  -0.959104
      87,   0.049258,   0.227492,  -0.958860
     103,   0.051578,   0.230422,  -0.959104
     118,   0.050357,   0.232619,  -0.960081
     134,   0.051334,   0.235671,  -0.958494
     150,   0.046939,   0.233962,  -0.962034
     165,   0.044619,   0.233230,  -0.962522
     181,   0.044986,   0.233474,  -0.963255
     196,   0.041934,   0.234084,  -0.964353
     212,   0.041323,   0.230544,  -0.963010
     228,   0.041201,   0.229567,  -0.962156
     243,   0.039492,   0.228957,  -0.960203
     259,   0.038638,   0.225905,  -0.961546
     275,   0.037417,   0.226882,  -0.963621
     290,   0.037539,   0.227492,  -0.962644
     306,   0.039370,   0.228835,  -0.964720
     322,   0.039980,   0.230300,  -0.963987
     337,   0.038393,   0.228224,  -0.962156
     353,   0.038271,   0.227370,  -0.961668
     368,   0.041934,   0.224318,  -0.967771
     384,   0.039370,   0.219923,  -0.962156
     400,   0.044742,   0.225417,  -0.966184
     415,   0.043399,   0.228835,  -0.962034
     431,   0.041445,   0.224684,  -0.966184
     447,   0.035342,   0.222609,  -0.959104
     462,   0.032412,   0.222487,  -0.957639
     478,   0.033266,   0.232741,  -0.964231
     493,   0.036684,   0.239089,  -0.965940
     509,   0.037173,   0.228591,  -0.969725
     525,   0.037539,   0.232497,  -0.968138
     540,   0.040835,   0.238357,  -0.961057
     556,   0.044375,   0.236770,  -0.966062
     571,   0.045352,   0.236770,  -0.965208
     587,   0.047183,   0.224074,  -0.966307
     603,   0.048160,   0.215406,  -0.962522
     618,   0.047183,   0.217115,  -0.954953
     634,   0.043643,   0.224196,  -0.953244
     650,   0.043399,   0.225294,  -0.954099
     665,   0.047671,   0.223463,  -0.957395
     681,   0.049136,   0.234450,  -0.959470
     697,   0.048282,   0.242019,  -0.964231
     712,   0.044864,   0.242141,  -0.966917
     728,   0.039736,   0.233230,  -0.967771
     743,   0.035464,   0.232253,  -0.969969
     759,   0.033754,   0.227370,  -0.969847
     775,   0.029116,   0.224806,  -0.967405
     790,   0.031557,   0.232375,  -0.962888
     806,   0.036074,   0.236282,  -0.961179
     821,   0.036074,   0.237991,  -0.960447
     837,   0.038271,   0.230056,  -0.960569
     853,   0.039126,   0.218336,  -0.955686
     868,   0.040713,   0.218458,  -0.959226
     884,   0.039858,   0.226759,  -0.959836
     900,   0.039492,   0.243850,  -0.960935
     915,   0.042544,   0.243972,  -0.967405
     931,   0.043765,   0.243728,  -0.964720
     946,   0.043032,   0.232741,  -0.968016
     962,   0.045596,   0.234817,  -0.966917
     978,   0.043765,   0.235427,  -0.962522
     993,   0.040713,   0.232985,  -0.959958
    1009,   0.039980,   0.232253,  -0.960813
    1025,   0.037173,   0.226759,  -0.958127
    1040,   0.037173,   0.222731,  -0.954831
    1056,   0.040591,   0.219923,  -0.956052
    1071,   0.043643,   0.218946,  -0.955930
    1087,   0.050235,   0.225905,  -0.956296
    1103,   0.047793,   0.237869,  -0.958738
    1118,   0.048160,   0.247757,  -0.955930
    1134,   0.048404,   0.238479,  -0.962888
    1149,   0.047793,   0.229323,  -0.962644
    1165,   0.048404,   0.238235,  -0.965818
    1181,   0.044497,   0.238357,  -0.964475
    1196,   0.044131,   0.240066,  -0.966062
    1212,   0.042910,   0.232009,  -0.960813
    1228,   0.042422,   0.229201,  -0.961546
    1243,   0.042422,   0.236892,  -0.961057
    1259,   0.040713,   0.246414,  -0.960081
    1274,   0.044009,   0.241165,  -0.961423
    1290,   0.039248,   0.230544,  -0.959592
    1306,   0.038638,   0.221266,  -0.955808
    1321,   0.038393,   0.224562,  -0.958005
    1337,   0.035097,   0.239089,  -0.962278
    1353,   0.032900,   0.253250,  -0.965086
    1368,   0.033999,   0.243606,  -0.966307
    1384,   0.033266,   0.230422,  -0.965330
    1399,   0.028871,   0.227126,  -0.963865
    1415,   0.030947,   0.230910,  -0.960203
    1431,   0.032778,   0.240554,  -0.959226
    1446,   0.040957,   0.239334,  -0.959470
    1462,   0.047183,   0.239944,  -0.963010
    1477,   0.051334,   0.239211,  -0.961179
    1493,   0.053287,   0.234572,  -0.964231
    1509,   0.053043,   0.238601,  -0.960935
    1524,   0.053531,   0.240066,  -0.956418
    1540,   0.055606,   0.238235,  -0.960691
    1556,   0.054630,   0.240310,  -0.957517
    1571,   0.050845,   0.237869,  -0.958982
    1587,   0.046084,   0.231765,  -0.957517
    1602,   0.039492,   0.232253,  -0.956296
    1618,   0.034853,   0.226149,  -0.959958
    1634,   0.036440,   0.229079,  -0.962888
    1649,   0.035708,   0.238357,  -0.964109
    1665,   0.032045,   0.249222,  -0.963133
    1681,   0.032900,   0.256913,  -0.963499
    1696,   0.031801,   0.252640,  -0.965086
    1712,   0.031557,   0.238601,  -0.963255
    1728,   0.032534,   0.231032,  -0.957395
    1743,   0.029116,   0.230666,  -0.958371
    1759,   0.033754,   0.236159,  -0.963499
    1774,   0.036806,   0.252518,  -0.969481
    1790,   0.042056,   0.250931,  -0.969359
    1806,   0.044253,   0.235793,  -0.964109
    1821,   0.046695,   0.228224,  -0.960325
    1837,   0.049258,   0.232375,  -0.956418
    1852,   0.046573,   0.243606,  -0.959104
    1868,   0.044619,   0.243972,  -0.956174
    1884,   0.041690,   0.229079,  -0.958738
    1899,   0.041079,   0.223952,  -0.951779
